id,container_id,port_name,city,state,unlocode,facility,latitude,longitude
2786,TCNU4861173,"LONG BEACH, CA,UNITED STATES",Long Beach,United States,,,33.766666666666666,33.766666666666666
2795,BEAU5512521,"LONG BEACH, CA,UNITED STATES",Long Beach,United States,,,33.766666666666666,33.766666666666666
2803,KKTU7767126,"ROTTERDAM,NETHERLANDS",Rotterdam,Netherlands,,,51.916666666666664,51.916666666666664
2811,FFAU2317574,LONG BEACH,Long Beach,United States,,,33.766666666666666,33.766666666666666
2818,HMMU6448456,"LOS ANGELES, CA",Los Angeles,United States,,,34.0522342,34.0522342
2820,KOCU4477261,"LOS ANGELES, CA",Los Angeles,United States,,,34.0522342,34.0522342
2821,TCKU6183105,Long Beach,Long Beach,United States,,,33.766666666666666,33.766666666666666
2822,CSNU7637011,Long Beach,Long Beach,United States,,,33.766666666666666,33.766666666666666
2823,OOLU8448663,Long Beach,Long Beach,United States,,,33.766666666666666,33.766666666666666
2825,DFSU6317383,Long Beach,Long Beach,United States,,,33.766666666666666,33.766666666666666
2826,KOCU4756857,"BUSAN, KOREA",Busan,South Korea,,,35.13333333333333,35.13333333333333
2827,KOCU4006045,"BUSAN, KOREA",Busan,South Korea,,,35.13333333333333,35.13333333333333
2829,BSIU9211850,"LOS ANGELES, CA",Los Angeles,United States,,,34.0522342,34.0522342
2831,KOCU4675605,"BUSAN, KOREA",Busan,South Korea,,,35.13333333333333,35.13333333333333
2832,GAOU6205117,"BUSAN, KOREA",Busan,South Korea,,,35.13333333333333,35.13333333333333
7529,KOCU4566353,"LOS ANGELES, CA",Los Angeles,United States,,,34.0522342,34.0522342
15755,DFSU7464650,Los Angeles,Los Angeles,United States,,,34.0522342,34.0522342
20926,FFAU1583965,Long Beach,Long Beach,United States,,,33.766666666666666,33.766666666666666
20927,FFAU3273824,Long Beach,Long Beach,United States,,,33.766666666666666,33.766666666666666
20928,OOLU7534812,Long Beach,Long Beach,United States,,,33.766666666666666,33.766666666666666
23331,SEGU4686032,"LOS ANGELES, CA (US)",Los Angeles,United States,,,34.0522342,34.0522342
24053,TGBU8717333,"LOS ANGELES, CA (US)",Los Angeles,United States,,,34.0522342,34.0522342
24070,BEAU6239197,"LOS ANGELES, CA (US)",Los Angeles,United States,,,34.0522342,34.0522342
24072,CSNU6247261,"LOS ANGELES, CA,UNITED STATES",Los Angeles,United States,,,34.0522342,34.0522342
24377,CCLU7971490,"LOS ANGELES, CA,UNITED STATES",Los Angeles,United States,,,34.0522342,34.0522342
24380,TLLU4486366,"LOS ANGELES, CA (US)",Los Angeles,United States,,,34.0522342,34.0522342
24424,CCLU7672971,"LOS ANGELES, CA (US)",Los Angeles,United States,,,34.0522342,34.0522342
28090,CCLU7975366,"LOS ANGELES, CA (US)",Los Angeles,United States,,,34.0522342,34.0522342
28577,CBHU8795754,"LOS ANGELES, CA,UNITED STATES",Los Angeles,United States,,,34.0522342,34.0522342
28897,TCNU5069068,"LOS ANGELES, CA ,UNITED STATES",Los Angeles,United States,TRAPAC LOS ANGELES,,34.0522342,34.0522342
28955,TCNU6423598,"LOS ANGELES, CA ,UNITED STATES",Los Angeles,United States,TRAPAC LOS ANGELES,,34.0522342,34.0522342
28979,CAIU9323520,"LOS ANGELES, CA ,UNITED STATES",Los Angeles,United States,TRAPAC LOS ANGELES,,34.0522342,34.0522342
29698,HMMU6448456,"LOS ANGELES, CA,UNITED STATES",Los Angeles,United States,,,34.0522342,34.0522342
30113,CBHU9131549,"LOS ANGELES, CA ,UNITED STATES",Los Angeles,United States,YTI (YUSEN TERMINAL INTL),,34.0522342,34.0522342
33597,TCNU4932430,"LOS ANGELES, CA,UNITED STATES",Los Angeles,United States,,,34.0522342,34.0522342
33598,CBHU5520060,Los Angeles,Los Angeles,United States,,,34.0522342,34.0522342
33619,DFSU6265799,"LOS ANGELES, CA,UNITED STATES",Los Angeles,United States,,,34.0522342,34.0522342
33620,BMOU6596840,"LOS ANGELES, CA,UNITED STATES",Los Angeles,United States,,,34.0522342,34.0522342
35191,KOCU4178194,"LONG BEACH, CA, US",Long Beach,United States,,,33.766666666666666,33.766666666666666
35464,TCNU6648064,"LOS ANGELES, CA ,UNITED STATES",Los Angeles,United States,YTI (YUSEN TERMINAL INTL),,34.0522342,34.0522342
35658,KOCU4118050,"LONG BEACH, CA ,UNITED STATES",Long Beach,United States,ITS (INTL TRANSPORTATION SERVICES),,33.766666666666666,33.766666666666666
41782,KOCU4919070,"LOS ANGELES, CA ,UNITED STATES",Los Angeles,United States,TRAPAC LOS ANGELES,,34.0522342,34.0522342
44193,OOLU8963149,"Los Angeles, Los Angeles, California, United States",Los Angeles,United States,,,34.0522342,34.0522342
47676,KOCU4318254,"LONG BEACH, CA ,UNITED STATES",Long Beach,United States,ITS (INTL TRANSPORTATION SERVICES),,33.766666666666666,33.766666666666666
47992,TGBU8751446,"LOS ANGELES, CA",Los Angeles,United States,,,34.0522342,34.0522342
49551,KOCU4318254,"LONG BEACH, CA,UNITED STATES",Long Beach,United States,,,33.766666666666666,33.766666666666666
50450,KOCU4566353,"LOS ANGELES, CA,UNITED STATES",Los Angeles,United States,,,34.0522342,34.0522342
53214,KOCU4614169,"LONG BEACH, CA ,UNITED STATES",Long Beach,United States,ITS (INTL TRANSPORTATION SERVICES),,33.766666666666666,33.766666666666666
53216,TCKU6188160,"Los Angeles, California, United States",Los Angeles,United States,,,34.0522342,34.0522342
53660,TCLU4621283,"LOS ANGELES, CA ,UNITED STATES",Los Angeles,United States,YTI (YUSEN TERMINAL INTL),,34.0522342,34.0522342
53664,CSNU6672701,"LOS ANGELES, CA (US)",Los Angeles,United States,,,34.0522342,34.0522342
55478,BEAU4467650,"LOS ANGELES, CA (US)",Los Angeles,United States,,,34.0522342,34.0522342
55479,EGHU8309663,"LOS ANGELES, CA (US)",Los Angeles,United States,,,34.0522342,34.0522342
55480,DRYU9821205,"LOS ANGELES, CA (US)",Los Angeles,United States,,,34.0522342,34.0522342
55481,OOCU7582481,"Los Angeles, Los Angeles, California, United States",Los Angeles,United States,,,34.0522342,34.0522342
55482,OOLU9453643,"Los Angeles, Los Angeles, California, United States",Los Angeles,United States,,,34.0522342,34.0522342
55483,OOLU9812701,"Halifax, Nova Scotia, Canada",Halifax,Canada,,,44.64876350000001,44.64876350000001
55484,SEGU1282546,"Los Angeles, Los Angeles, California, United States",Los Angeles,United States,,,34.0522342,34.0522342
55505,CSNU7635929,"Los Angeles, Los Angeles, California, United States",Los Angeles,United States,,,34.0522342,34.0522342
55520,CAIU9443681,"Los Angeles, Los Angeles, California, United States",Los Angeles,United States,,,34.0522342,34.0522342
55521,EISU9432427,"LOS ANGELES, CA (US)",Los Angeles,United States,,,34.0522342,34.0522342
55685,CBHU8964284,"LOS ANGELES, CA,UNITED STATES",Los Angeles,United States,,,34.0522342,34.0522342
55690,CSNU6247261,"LOS ANGELES, CA ,UNITED STATES",Los Angeles,United States,YTI (YUSEN TERMINAL INTL),,34.0522342,34.0522342
55732,FFAU3458664,"LOS ANGELES, CA",Los Angeles,United States,,,34.0522342,34.0522342
55736,TLLU4486366,"LOS ANGELES, CA, USA",Los Angeles,United States,,,34.0522342,34.0522342
55744,CCLU7672971,"LOS ANGELES, CA",Los Angeles,United States,,,34.0522342,34.0522342
55764,DFSU6018952,"LONG BEACH, CA, USA",Long Beach,United States,,,33.766666666666666,33.766666666666666
55765,TGBU5008421,"Long Beach, Los Angeles, California, United States",Long Beach,United States,,,33.766666666666666,33.766666666666666
55766,TCNU8977578,"LOS ANGELES, CA, US",Los Angeles,United States,,,34.0522342,34.0522342
55953,OOCU7821056,"LOS ANGELES, CA,UNITED STATES",Los Angeles,United States,,,34.0522342,34.0522342
55956,CSLU6182287,"LOS ANGELES, CA,UNITED STATES",Los Angeles,United States,,,34.0522342,34.0522342
55964,DFSU7284047,"LOS ANGELES, CA",Los Angeles,United States,,,34.0522342,34.0522342
55967,TGCU5008699,"NEW YORK, NY",New York,United States,,,40.7,40.7
55970,CBHU6290980,"LOS ANGELES, CA",Los Angeles,United States,,,34.0522342,34.0522342
55983,CBHU5520060,"LOS ANGELES, CA",Los Angeles,United States,,,34.0522342,34.0522342
55987,TCLU6756170,"LOS ANGELES, CA ,UNITED STATES",Los Angeles,United States,WBCT (WEST BASIN CONTAINER TERMINAL),,34.0522342,34.0522342
55991,DFSU6265799,Los Angeles,Los Angeles,United States,,,34.0522342,34.0522342
56008,FFAU1245525,Los Angeles,Los Angeles,United States,,,34.0522342,34.0522342
56229,EITU1070069,"LOS ANGELES, CA (US)",Los Angeles,United States,,,34.0522342,34.0522342
56316,OOLU1830587,"Halifax, Nova Scotia, Canada",Halifax,Canada,,,44.64876350000001,44.64876350000001
56535,TRHU6250958,"NEW YORK, NY ,UNITED STATES",New York,United States,GCT BAYONNE TERMINAL,,40.7,40.7
56542,TRLU7202269,"LOS ANGELES, CA (US)",Los Angeles,United States,,,34.0522342,34.0522342
56709,CAIU9428331,"LOS ANGELES, CA ,UNITED STATES",Los Angeles,United States,TRAPAC LOS ANGELES,,34.0522342,34.0522342
56863,BEAU5423126,"Long Beach, Los Angeles, California, United States",Long Beach,United States,,,33.766666666666666,33.766666666666666
56878,OOLU7534812,"LONG BEACH, CA,UNITED STATES",Long Beach,United States,,,33.766666666666666,33.766666666666666
56887,TCNU4443635,"LONG BEACH, CA,UNITED STATES",Long Beach,United States,,,33.766666666666666,33.766666666666666
56888,EISU2050103,"LOS ANGELES, CA (US)",Los Angeles,United States,,,34.0522342,34.0522342
56889,OOCU8175834,Long Beach,Long Beach,United States,,,33.766666666666666,33.766666666666666
56890,OOCU8487489,Long Beach,Long Beach,United States,,,33.766666666666666,33.766666666666666
56891,MRSU4860753,LOS ANGELES,Los Angeles,United States,,,34.0522342,34.0522342
56892,EISU3951699,"LOS ANGELES, CA (US)",Los Angeles,United States,,,34.0522342,34.0522342
56893,EGHU9226455,"LOS ANGELES, CA (US)",Los Angeles,United States,,,34.0522342,34.0522342
56894,TEMU6228400,"LOS ANGELES, CA (US)",Los Angeles,United States,,,34.0522342,34.0522342
57043,DRYU9537272,"LOS ANGELES, CA (US)",Los Angeles,United States,,,34.0522342,34.0522342
57052,TGCU5162467,"LOS ANGELES, CA (US)",Los Angeles,United States,,,34.0522342,34.0522342
57338,HMMU6435150,"LOS ANGELES, CA",Los Angeles,United States,,,34.0522342,34.0522342
57339,KOCU4747752,"LOS ANGELES, CA",Los Angeles,United States,,,34.0522342,34.0522342
57340,SLSU8005843,"LONG BEACH, CA,UNITED STATES",Long Beach,United States,,,33.766666666666666,33.766666666666666
